0.92 -0.421553897 -0.239807388 -0.434512870 0.651165651
0.93 -0.416069302 -0.249160623 -0.435063261 0.651517245
0.94 -0.410378615 -0.258389335 -0.435610264 0.651868053
0.95 -0.404484687 -0.267489093 -0.436153641 0.652217966
0.96 -0.398390466 -0.276455531 -0.436693157 0.652566883
0.97 -0.392098996 -0.285284350 -0.437228578 0.652914705
0.98 -0.385613415 -0.293971320 -0.437759672 0.653261336
0.99 -0.378936955 -0.302512280 -0.438286212 0.653606685
1.00 -0.372072939 -0.310903144 -0.438807969 0.653950663
1.01 -0.365024779 -0.319139898 -0.439324719 0.654293186
1.02 -0.357795977 -0.327218606 -0.439836241 0.654634170
1.03 -0.350390118 -0.335135411 -0.440342315 0.654973536
1.04 -0.342810875 -0.342886535 -0.440842724 0.655311208
1.05 -0.335062001 -0.350468283 -0.441337255 0.655647111
1.06 -0.327147332 -0.357877043 -0.441825696 0.655981174
1.07 -0.319070781 -0.365109289 -0.442307841 0.656313326
1.08 -0.310836339 -0.372161583 -0.442783483 0.656643500
1.09 -0.302448073 -0.379030573 -0.443252423 0.656971630
1.10 -0.293910119 -0.385713002 -0.443714462 0.657297651
1.11 -0.285226690 -0.392205700 -0.444169405 0.657621499
1.12 -0.276402062 -0.398505595 -0.444617061 0.657943113
1.13 -0.267440582 -0.404609706 -0.445057243 0.658262432
1.14 -0.258346661 -0.410515152 -0.445489767 0.658579395
1.15 -0.249124769 -0.416219147 -0.445914453 0.658893943
1.16 -0.239779442 -0.421719005 -0.446331124 0.659206016
1.17 -0.230315268 -0.427012140 -0.446739609 0.659515556
1.18 -0.220736896 -0.432096067 -0.447139740 0.659822503
1.19 -0.211049026 -0.436968406 -0.447531352 0.660126799
1.20 -0.201256408 -0.441626879 -0.447914286 0.660428383
1.21 -0.191363844 -0.446069311 -0.448288386 0.660727197
1.22 -0.181376181 -0.450293637 -0.448653501 0.661023178
1.23 -0.171298308 -0.454297896 -0.449009484 0.661316267
1.24 -0.161135161 -0.458080234 -0.449356194 0.661606401
1.25 -0.150891709 -0.461638909 -0.449693492 0.661893516
1.26 -0.140572964 -0.464972285 -0.450021245 0.662177548
1.27 -0.130183968 -0.468078837 -0.450339325 0.662458430
1.28 -0.119729796 -0.470957152 -0.450647609 0.662736094
1.29 -0.109215555 -0.473605928 -0.450945977 0.663010472
1.30 -0.098646376 -0.476023973 -0.451234316 0.663281493
1.31 -0.088027416 -0.478210211 -0.451512516 0.663549082
1.32 -0.077363854 -0.480163677 -0.451780474 0.663813166
1.33 -0.066660888 -0.481883520 -0.452038090 0.664073667
1.34 -0.055923733 -0.483369001 -0.452285271 0.664330506
1.35 -0.045157619 -0.484619498 -0.452521927 0.664583601
1.36 -0.034367787 -0.485634502 -0.452747975 0.664832869
1.37 -0.023559488 -0.486413619 -0.452963336 0.665078223
1.38 -0.012737979 -0.486956569 -0.453167937 0.665319574
1.39 -0.001908524 -0.487263188 -0.453361710 0.665556832
1.40 0.008923616 -0.487333425 -0.453544591 0.665789903
1.41 0.019753178 -0.487167346 -0.453716524 0.666018690
1.42 0.030574902 -0.486765131 -0.453877457 0.666243096
1.43 0.041383535 -0.486127073 -0.454027342 0.666463018
1.44 0.052173833 -0.485253582 -0.454166137 0.666678354
1.45 0.062940563 -0.484145181 -0.454293808 0.666888997
1.46 0.073678504 -0.482802506 -0.454410323 0.667094839
1.47 0.084382453 -0.481226309 -0.454515658 0.667295768
1.48 0.095047226 -0.479417451 -0.454609792 0.667491671
1.49 0.105667658 -0.477376911 -0.454692711 0.667682432
1.50 0.116238609 -0.475105776 -0.454764406 0.667867934
1.51 0.126754966 -0.472605245 -0.454824875 0.668048057
1.52 0.137211644 -0.469876630 -0.454874118 0.668222677
1.53 0.147603588 -0.466921352 -0.454912144 0.668391672
1.54 0.157925778 -0.463740941 -0.454938965 0.668554914
1.55 0.168173229 -0.460337036 -0.454954600 0.668712278
1.56 0.178340996 -0.456711385 -0.454959073 0.668863632
1.57 0.188424173 -0.452865841 -0.454952412 0.669008846
1.58 0.198417897 -0.448802365 -0.454934653 0.669147789
1.59 0.208317353 -0.444523021 -0.454905835 0.669280326
1.60 0.218117772 -0.440029979 -0.454866004 0.669406324
1.61 0.227814433 -0.435325511 -0.454815210 0.669525647
1.62 0.237402672 -0.430411991 -0.454753509 0.669638160
1.63 0.246877876 -0.425291893 -0.454680963 0.669743725
1.64 0.256235491 -0.419967789 -0.454597637 0.669842207
1.65 0.265471020 -0.414442354 -0.454503604 0.669933469
1.66 0.274580028 -0.408718353 -0.454398941 0.670017374
1.67 0.283558145 -0.402798651 -0.454283728 0.670093785
1.68 0.292401064 -0.396686206 -0.454158054 0.670162567
1.69 0.301104547 -0.390384066 -0.454022010 0.670223585
1.70 0.309664425 -0.383895374 -0.453875694 0.670276704
1.71 0.318076600 -0.377223358 -0.453719207 0.670321791
1.72 0.326337047 -0.370371336 -0.453552656 0.670358715
1.73 0.334441820 -0.363342713 -0.453376153 0.670387346
1.74 0.342387045 -0.356140976 -0.453189815 0.670407556
1.75 0.350168930 -0.348769695 -0.452993763 0.670419219
1.76 0.357783765 -0.341232523 -0.452788122 0.670422211
1.77 0.365227921 -0.333533190 -0.452573024 0.670416412
1.78 0.372497852 -0.325675503 -0.452348603 0.670401702
1.79 0.379590102 -0.317663346 -0.452114999 0.670377968
1.80 0.386501300 -0.309500676 -0.451872355 0.670345096
1.81 0.393228164 -0.301191519 -0.451620820 0.670302980
1.82 0.399767505 -0.292739974 -0.451360547 0.670251515
1.83 0.406116225 -0.284150206 -0.451091692 0.670190601
1.84 0.412271320 -0.275426444 -0.450814415 0.670120141
1.85 0.418229881 -0.266572982 -0.450528882 0.670040045
1.86 0.423989097 -0.257594176 -0.450235262 0.669950225
1.87 0.429546254 -0.248494438 -0.449933726 0.669850601
1.88 0.434898737 -0.239278240 -0.449624451 0.669741095
1.89 0.440044032 -0.229950107 -0.449307618 0.669621638
1.90 0.444979728 -0.220514616 -0.448983409 0.669492163
1.91 0.449703513 -0.210976396 -0.448652013 0.669352611
1.92 0.454213184 -0.201340124 -0.448313619 0.669202931
1.93 0.458506638 -0.191610519 -0.447968421 0.669043074
1.94 0.462581882 -0.181792349 -0.447616616 0.668873001
1.95 0.466437027 -0.171890418 -0.447258405 0.668692678
1.96 0.470070293 -0.161909572 -0.446893991 0.668502079
1.97 0.473480008 -0.151854692 -0.446523579 0.668301184
1.98 0.476664610 -0.141730692 -0.446147379 0.668089982
1.99 0.479622647 -0.131542520 -0.445765603 0.667868468
2.00 0.482352775 -0.121295150 -0.445378464 0.667636645
2.01 0.484853766 -0.110993585 -0.444986180 0.667394524
2.02 0.487124500 -0.100642851 -0.444588969 0.667142123
2.03 0.489163970 -0.090247997 -0.444187053 0.666879471
2.04 0.490971283 -0.079814091 -0.443780657 0.666606602
2.05 0.492545659 -0.069346216 -0.443370004 0.666323559
2.06 0.493886431 -0.058849472 -0.442955325 0.666030394
2.07 0.494993044 -0.048328969 -0.442536847 0.665727169
2.08 0.495865060 -0.037789827 -0.442114802 0.665413952
2.09 0.496502154 -0.027237173 -0.441689423 0.665090820
2.10 0.496904114 -0.016676140 -0.441260945 0.664757861
